"council","acc_year","acc_month","acc_nos","acc_vehicles","acc_persons","acc_cyclists","acc_females","acc_males","acc_deaths","acc_injs","acc_avgage","acc_avgsev","acc_lat","acc_long"
"Melton","2012","11","6","14","19","0","6","11","0","8","26.666666666","2.833333333","-37.74860305651751","144.73623537255477"
"Melton","2012","12","21","38","57","0","20","33","0","30","30.892857142","2.380952380","-37.71736370992221","144.66291759992185"
"Melton","2013","1","10","20","30","0","13","17","0","17","34.800000000","2.600000000","-37.70976747595107","144.66858774183214"
"Melton","2013","2","14","28","28","1","7","20","0","18","39.035714285","2.428571428","-37.703995956045176","144.64177522225864"
"Melton","2013","3","15","24","25","2","9","14","0","16","32.600000000","2.466666666","-37.703922557394996","144.6713819074485"
"Melton","2013","4","19","36","47","1","25","22","1","23","34.382978723","2.684210526","-37.70667381390022","144.65073872304367"
"Melton","2013","5","14","22","27","0","13","14","0","16","34.703703703","2.714285714","-37.70603007309547","144.64418173621885"
"Melton","2013","6","15","26","36","0","18","17","0","19","32.750000000","2.600000000","-37.70956962164217","144.63460499635536"
"Mildura","2006","1","15","21","40","0","10","29","0","23","30.051282051","2.666666666","-34.48830958149196","142.0735510454268"
"Mildura","2006","2","15","25","59","0","20","26","6","35","26.543478260","2.466666666","-34.3381614705547","142.1222229380483"
"Mildura","2006","3","12","17","27","1","6","19","0","14","36.807692307","2.250000000","-34.325159217242316","142.0702433620613"
"Mildura","2006","4","7","11","16","0","8","7","0","9","30.187500000","2.714285714","-34.280479043939486","142.15605870723314"
"Mildura","2006","5","6","10","15","0","6","8","0","7","37.571428571","2.666666666","-34.417950374917716","141.89191049696475"
"Mildura","2006","6","3","3","5","0","3","1","0","4","38.750000000","2.333333333","-34.62251541608578","141.82867879674032"
"Mildura","2006","7","10","14","21","0","11","10","0","14","37.714285714","2.700000000","-34.49508530244945","141.86010396250637"
"Mildura","2006","8","11","14","21","0","8","12","1","14","34.600000000","2.363636363","-34.219673234277735","142.02111792257"
"Mildura","2006","9","11","18","27","0","7","18","1","16","30.115384615","2.363636363","-34.311330182308104","142.03189559726206"
"Mildura","2006","10","5","10","16","0","8","6","0","8","24.875000000","2.400000000","-34.19645480908607","142.1607991660689"
"Mildura","2006","11","10","15","25","0","10","13","2","16","37.160000000","2.100000000","-34.47061290752934","141.94247010976636"
"Mildura","2006","12","13","24","33","6","12","20","0","25","32.030303030","2.307692307","-34.261294629362474","142.16607325144895"
"Mildura","2007","1","6","10","14","2","5","7","0","7","42.500000000","3.000000000","-34.41932021963793","141.87572274474832"
"Mildura","2007","2","12","20","28","1","14","13","0","17","36.444444444","2.666666666","-34.38108180879485","142.16720859799372"
"Mildura","2007","3","8","13","21","0","6","14","0","14","35.200000000","2.250000000","-34.24641343083872","142.13631172210785"
"Mildura","2007","4","10","15","25","0","9","15","0","17","32.375000000","2.600000000","-34.248191560649126","142.1610798917819"
"Mildura","2007","5","3","3","6","0","2","3","0","4","46.400000000","2.000000000","-34.56070513764205","141.80299682416342"
"Mildura","2007","6","5","9","13","0","5","7","0","10","26.166666666","2.600000000","-34.21054032468392","142.14873397968785"
"Mildura","2007","7","7","10","19","1","7","11","1","6","24.222222222","2.000000000","-34.406330898419824","142.16556860131385"
"Mildura","2007","8","13","22","27","1","8","17","1","15","33.407407407","2.076923076","-34.315407051142444","142.12923280861503"
"Mildura","2007","9","9","12","17","0","5","12","0","9","27.352941176","2.666666666","-34.46908187249689","142.1397964505824"
"Mildura","2007","10","6","10","13","1","4","9","0","9","41.846153846","2.000000000","-34.54281512357344","141.87031089146274"
"Mildura","2007","11","9","13","22","1","8","13","1","18","31.454545454","2.111111111","-34.25745079077073","142.15761557777435"
"Mildura","2007","12","14","30","33","2","11","19","1","18","38.806451612","2.571428571","-34.30883659589991","142.1067574954563"
"Mildura","2008","1","9","13","17","0","3","13","0","10","36.812500000","2.666666666","-34.19997601628944","142.13508567638766"
"Mildura","2008","2","10","18","20","1","10","8","1","11","28.450000000","2.500000000","-34.325480036983244","142.1048171147575"
"Mildura","2008","3","10","15","22","1","8","12","0","17","49.550000000","2.600000000","-34.30612921723085","142.1427858310472"
"Mildura","2008","4","15","26","32","1","13","17","1","15","42.266666666","2.400000000","-34.41357206833233","142.02038454462868"
"Mildura","2008","5","11","21","32","0","11","21","2","18","30.593750000","2.181818181","-34.26752664481569","142.09404156005755"
"Mildura","2008","6","4","5","11","0","4","5","0","8","23.090909090","2.500000000","-34.24664280156975","142.16925843271127"
"Mildura","2008","7","13","25","39","0","17","21","0","24","31.384615384","2.769230769","-34.234271474362664","142.16849573367574"
"Mildura","2008","8","12","16","20","1","3","17","0","17","45.900000000","2.833333333","-34.54448723870597","141.9839274557032"
"Mildura","2008","9","11","19","32","1","11","18","1","18","36.266666666","2.363636363","-34.32949840569791","142.0703166684775"
"Mildura","2008","10","14","18","23","1","6","15","0","18","37.476190476","2.714285714","-34.384988641291166","142.1277662171045"
"Mildura","2008","11","10","18","24","1","13","11","0","14","35.416666666","2.900000000","-34.20463272883849","142.13762593295564"
"Mildura","2008","12","13","19","32","0","8","21","0","17","28.655172413","2.769230769","-34.300312523735876","142.13550636486227"
"Mildura","2009","1","11","17","32","1","10","19","0","15","32.166666666","2.545454545","-34.222777699109294","142.16359698967025"
"Mildura","2009","2","10","17","27","1","5","15","0","12","30.629629629","2.500000000","-34.31424567089681","142.03611463822645"
"Mildura","2009","3","9","12","12","0","4","8","0","9","45.916666666","2.666666666","-34.42025596278976","141.89702416490638"
"Mildura","2009","4","12","20","28","3","11","17","0","15","28.785714285","2.833333333","-34.314296133775585","142.0717889144632"
"Mildura","2009","5","6","11","14","3","6","7","0","9","48.538461538","2.500000000","-34.22729961557913","142.16726640566364"
"Mildura","2009","6","7","13","17","0","5","12","1","11","39.705882352","2.000000000","-34.44688843659261","142.1987838264808"
"Mildura","2009","7","17","27","32","1","9","21","1","17","37.166666666","2.352941176","-34.41868824212163","142.20263212077782"
"Mildura","2009","8","8","11","12","0","3","9","0","8","43.500000000","2.875000000","-34.26710658505949","142.0806446284203"
"Mildura","2009","9","10","16","25","0","14","11","0","13","35.120000000","2.400000000","-34.43458053777299","141.97890496846176"
"Mildura","2009","10","8","12","16","1","11","5","0","10","39.937500000","2.500000000","-34.22752831613613","142.17467394930497"
"Mildura","2009","11","7","11","20","0","6","13","1","12","34.450000000","2.428571428","-34.36401750636331","142.11142690060504"
"Mildura","2009","12","11","19","26","1","12","14","1","15","43.730769230","2.363636363","-34.27624882181524","141.9395876157325"
"Mildura","2010","1","4","6","8","1","2","4","0","5","23.714285714","3.000000000","-34.208051594597165","142.06937206357603"
"Mildura","2010","2","11","19","25","2","9","14","0","13","32.280000000","2.818181818","-34.22480687500851","142.14944808700764"
"Mildura","2010","3","12","19","32","1","12","17","0","16","32.933333333","2.583333333","-34.45008150828302","142.0732468308164"
"Mildura","2010","4","9","14","18","1","5","13","1","12","39.722222222","2.444444444","-34.24000816436563","142.0122977490263"
"Mildura","2010","5","10","17","23","2","12","9","0","13","29.272727272","2.800000000","-34.43343679728654","142.01496059826823"
"Mildura","2010","6","10","14","20","0","4","14","0","15","38.777777777","2.600000000","-34.483354764754054","142.07651401826013"
"Mildura","2010","7","5","8","16","0","7","8","1","9","43.866666666","2.200000000","-34.206297730302325","142.15704713797078"
"Mildura","2010","8","9","14","20","1","7","13","1","11","30.100000000","2.666666666","-34.29329689920889","142.07951693242137"
"Mildura","2010","9","10","19","25","1","14","9","0","14","50.791666666","3.000000000","-34.23573565798607","142.0592994086353"
"Mildura","2010","10","14","26","34","2","15","18","0","26","38.676470588","2.357142857","-34.23629310172769","142.10048885741102"
"Mildura","2010","11","7","11","18","0","4","11","0","13","31.555555555","3.000000000","-34.40966287418655","142.04189692029706"
"Mildura","2010","12","11","17","24","1","9","15","1","14","36.000000000","2.454545454","-34.31395567810304","142.1005257012812"
"Mildura","2011","1","8","10","18","0","6","9","0","11","29.235294117","2.375000000","-34.482285922241516","142.02276807216805"
"Mildura","2011","2","4","6","12","0","0","12","0","7","36.833333333","2.500000000","-34.69509213222078","142.28554404309108"
"Mildura","2011","3","7","11","15","0","8","7","0","8","32.733333333","2.571428571","-34.30209307537173","142.08846525355077"
"Mildura","2011","4","8","13","22","1","12","9","0","12","29.909090909","2.500000000","-34.303805819759326","142.18130580162816"
"Mildura","2011","5","12","21","26","0","11","15","2","16","38.961538461","2.666666666","-34.45570973970266","142.1020934854254"
"Mildura","2011","6","17","26","48","1","21","24","0","26","37.808510638","2.529411764","-34.3166884949312","142.06937719935684"
"Mildura","2011","7","12","18","44","0","17","25","0","20","31.452380952","2.833333333","-34.31227646094383","142.1186094010145"
"Mildura","2011","8","7","12","13","0","4","7","1","8","31.333333333","2.571428571","-34.214976935462126","142.0760489240652"
"Mildura","2011","9","11","21","30","0","13","16","0","14","30.066666666","2.727272727","-34.22744130438996","142.08567615125637"
"Mildura","2011","10","8","14","21","0","5","16","0","12","50.142857142","2.500000000","-34.329171273440714","142.1909055422671"
"Mildura","2011","11","11","18","26","0","10","15","0","15","47.240000000","2.454545454","-34.27938259959972","142.16299045624845"
"Mildura","2011","12","9","18","32","1","15","15","0","15","35.677419354","2.555555555","-34.21035561074627","142.15552360289698"
"Mildura","2012","1","13","18","28","0","7","16","0","15","33.120000000","2.769230769","-34.318106711928344","142.16621301492376"
"Mildura","2012","2","12","23","28","2","10","18","0","13","45.071428571","2.666666666","-34.28239089414296","142.01997437133173"
"Mildura","2012","3","7","13","21","0","10","11","0","9","45.666666666","2.571428571","-34.23237716035629","142.14459016411456"
"Mildura","2012","4","8","16","32","0","11","15","0","17","46.062500000","2.625000000","-34.31661731373835","142.19414043058353"
"Mildura","2012","5","5","7","12","0","4","6","0","8","40.700000000","2.600000000","-34.27882734196849","142.15212476619845"
"Mildura","2012","6","9","13","23","0","13","8","0","9","36.095238095","2.888888888","-34.19592274336849","142.11563104409112"
"Mildura","2012","7","10","16","30","1","8","17","0","16","34.466666666","2.800000000","-34.44189810854928","142.18579100497874"
"Mildura","2012","8","7","16","23","0","6","16","0","9","35.478260869","3.000000000","-34.244431953561524","142.16646447392938"
"Mildura","2012","9","7","12","21","1","12","8","0","13","24.380952380","3.000000000","-34.20021326469863","142.1379975765986"
"Mildura","2012","10","8","12","15","2","5","9","0","9","39.500000000","2.500000000","-34.33815866025719","142.02573084975407"
"Mildura","2012","11","3","6","7","0","3","4","0","3","37.428571428","2.666666666","-34.2178654324433","142.15077558519786"
"Mildura","2012","12","10","17","21","0","9","12","1","11","37.380952380","2.500000000","-34.31231102415974","142.12495155506582"
"Mildura","2013","1","6","10","18","0","7","11","0","12","39.944444444","2.666666666","-34.40062763546979","142.24322193876455"
"Mildura","2013","2","10","18","29","0","11","17","1","16","32.642857142","2.600000000","-34.392863021966","142.161905214238"
"Mildura","2013","3","6","9","12","1","3","9","0","8","32.666666666","2.500000000","-34.21937677285737","142.13666942333745"
"Mildura","2013","4","11","17","34","1","14","17","0","23","28.969696969","2.636363636","-34.3738924602283","142.0814349790181"
"Mildura","2013","5","13","22","32","2","16","15","0","21","37.354838709","2.615384615","-34.394037005257346","142.17694948566972"
"Mildura","2013","6","10","16","22","0","5","11","0","16","41.888888888","2.600000000","-34.34676225154562","142.08893337896401"
"Mitchell","2006","1","17","22","37","0","11","26","1","25","31.216216216","2.352941176","-37.183860462261805","145.05343517148575"
